Population,Children,Age,Income,Marital,Gender,Churn,Contacts,Tenure,Bandwidth_GB_Year
-0.21186025977118952,0.8906460621258305,-1.018386135432755,-0.5573453571350253,4,2,0,-1.0058516991026796,-0.6038404254573242,-0.6295261730645956
1.8006152288057327,-0.9723379092716081,-1.5015281838959946,-0.8748334462945169,4,1,1,-1.0058516991026796,-0.9729992408161331,-0.9059206478209695
-0.6538648439067145,-0.04084592357288879,-0.4386156772768675,0.519582593509311,1,1,1,0.005867974104602262,-0.9132841365325185,-0.7695693630372736
-0.13072099530611667,-0.04084592357288879,-1.4532139790496708,3.27355644422271,1,2,1,0.005867974104602262,-0.4639909371848937,-0.4610389376855131
-0.6163786423050027,0.4249000692764709,-0.4869298821231915,-0.08684136360856051,4,1,1,0.005867974104602262,-0.9492204971909545,-0.9968953665672087
0.38854258103996014,-0.5065919164222484,1.5905809262687387,-0.4706904137174844,3,1,0,1.0175876473118841,-1.0122593134363107,-1.2137782923297118
-0.4966445270226408,-0.04084592357288879,1.4939525165760907,1.2987887499441337,0,1,0,-1.0058516991026796,-0.8682032012376165,-1.141491117095143
-0.33644471537170273,-0.04084592357288879,0.43104000995696373,-1.2463268775733396,3,1,1,2.0293073205191656,-1.179286103995116,-1.0827246866446159
2.0712642185585715,1.3563920549751902,0.7209252390349075,0.1423452410401909,1,1,1,0.005867974104602262,-1.028197013600445,-0.987603634487446
-0.6444413255743063,-0.5065919164222484,0.28609739541799184,-0.050193323622902165,4,1,0,-1.0058516991026796,-1.0982504698011073,-1.219561571144557
-0.6695245140767456,-0.9723379092716081,-1.066700340279079,0.1535781053794307,3,1,1,-1.0058516991026796,-1.2470210102072885,-1.3451806654628662
-0.6542112967865824,-0.9723379092716081,-0.10041624335259981,-0.9022561750593073,2,2,1,1.0175876473118841,-0.84890345578031,-0.9590338784769216
-0.3317329562054987,-0.5065919164222484,0.2377831905716679,0.7997935313544056,3,1,0,0.005867974104602262,-0.7767841860936733,-0.7101059477125631
2.5715421770878852,-0.5065919164222484,0.9624962632665273,1.5188014645347383,0,2,1,-1.0058516991026796,-0.9440689105057617,-0.9463779442668685
3.3726798164945224,-0.5065919164222484,-0.970071930586431,-0.8552465934710002,2,1,0,-1.0058516991026796,-1.0511123200381538,-1.113956572196924
1.138128031922247,-0.5065919164222484,0.2377831905716679,-0.8950199762639738,3,2,1,1.0175876473118841,-0.7112042140138669,-0.6971845015002373
-0.6279501684925921,-0.9723379092716081,-0.19704465304524774,-0.37588752109525925,4,1,0,0.005867974104602262,-1.0321779935297548,-1.2427450832676
-0.46172207673195187,-0.5065919164222484,-1.3082713645106987,0.5501108058737456,4,1,0,0.005867974104602262,-1.1971666963493675,-1.0549910532099382
-0.4844493856512891,-0.5065919164222484,-1.3565855693570228,1.490311657986309,2,2,0,2.0293073205191656,-1.217064843981979,-1.2299127028999968
-0.4157131342854887,-0.9723379092716081,-0.5352440869695154,2.1373374105600256,3,1,1,2.0293073205191656,-1.004687944054223,-0.9042238189449593
-0.33388096406067996,-0.5065919164222484,1.349009902037119,1.0695149066331104,2,2,0,-1.0058516991026796,-0.8424395136518485,-1.0508905657906205
-0.4154359719815943,-0.5065919164222484,-0.4869298821231915,-0.17459210973512257,1,1,0,-1.0058516991026796,-0.9413617104198202,-1.0565378508930574
-0.5477809720911495,-0.04084592357288879,0.4793542148032877,0.2066518378817395,4,2,0,0.005867974104602262,-1.0063503593212735,-0.8336592668715122
1.9899863729415517,0.4249000692764709,0.8175536487275554,-1.0228270988928299,0,1,1,-1.0058516991026796,-1.136647339560296,-1.0914020361249135
0.26264160449594876,-0.5065919164222484,1.204067287498147,-0.6185308667137595,2,2,1,0.005867974104602262,-0.897668116819726,-0.9469736323443295
-0.1355020450482943,-0.9723379092716081,-0.2453588578915717,0.45497704466656336,3,2,0,-1.0058516991026796,-0.8427690800818175,-0.7247032039911849
0.5589281073590158,-0.5065919164222484,0.4793542148032877,-0.7361665287276801,3,1,1,1.0175876473118841,-1.222397924809372,-1.0397744216209008
0.7284128561904147,0.8906460621258305,0.3344116002643158,0.10560464296163487,0,1,1,-1.0058516991026796,-0.40106534597502425,-0.32745582419199754
1.4182698305834678,-0.9723379092716081,1.6388951311150628,1.3543253788264276,1,2,1,-1.0058516991026796,-1.1646362483309787,-0.9721163526597876
-0.2769241106103897,0.4249000692764709,0.044526371186372066,0.27307734125610467,0,1,0,-1.0058516991026796,-1.0039495234861058,-1.175947892399839
-0.671811103083874,0.4249000692764709,-0.8734435208937832,-1.1377268004212815,1,2,1,-1.0058516991026796,-0.9581887685311218,-0.8303303660906955
1.7047170716582853,-0.5065919164222484,0.8175536487275554,-1.358135989907901,4,2,1,-1.0058516991026796,-1.215788277635197,-1.2555429575499903
1.034954364297573,-0.04084592357288879,0.6726110341885836,1.4652472101325191,0,1,1,-1.0058516991026796,-1.1002128472441375,-0.7982108653567063
-0.3825922389701131,0.8906460621258305,-0.3419872675842196,-0.9933631272823673,2,1,1,-1.0058516991026796,-1.2644336683865323,-1.200929620485428
-0.524083595108182,-0.5065919164222484,-0.14873044819892378,1.2407718478751424,4,2,0,1.0175876473118841,-0.5440781385004404,-0.4422100028420828
-0.6571215009774731,-0.5065919164222484,-1.4048997742033467,-0.736498106570054,4,1,1,0.005867974104602262,-0.3735551939271544,-0.33490867904885585
0.3326250862292737,-0.9723379092716081,-1.5981565935886426,1.395848499666751,1,2,0,-1.0058516991026796,-0.9397433004255127,-1.0355147188917275
0.5471487094435057,-0.5065919164222484,-1.1633287499717269,-0.08435435247640284,0,1,1,1.0175876473118841,-0.9340552416411959,-0.7418386314156246
-0.6562900140657901,-0.9723379092716081,-1.066700340279079,0.18942326596922335,1,2,0,0.005867974104602262,-1.0095383021188133,-1.1207297184238962
-0.6538648439067145,1.3563920549751902,0.9141820584202033,1.2429219617343,3,1,0,2.0293073205191656,-0.5700715863023738,-0.6796289875594311
-0.47765890920587734,0.8906460621258305,0.8658678535738794,0.19564629054459773,1,2,0,0.005867974104602262,-0.7631313820818934,-0.6893704782348775
-0.5924733935941146,-0.04084592357288879,-1.018386135432755,1.1273367629124702,1,1,0,-1.0058516991026796,-1.2203746498243107,-1.2633242702298089
1.7684644015539872,-0.9723379092716081,-0.970071930586431,-1.0432104477954605,4,2,0,0.005867974104602262,-1.216563604813229,-1.294961877523146
-0.603352014021968,0.4249000692764709,0.6726110341885836,-0.7145692857561239,2,2,0,2.0293073205191656,-1.1298654689649816,-1.2806620831646804
1.555326589859227,-0.9723379092716081,0.6242968293422596,-0.42484153189183965,1,1,1,0.005867974104602262,-1.1649919769570969,-1.196710931984345
1.0961379428822522,0.8906460621258305,-1.5498423887423185,-0.8581261785833799,3,1,1,3.0410269937264474,-1.1632955113217682,-0.9148601251516167
-0.6539341344826881,-0.9723379092716081,0.3827258051106398,-0.708948775356357,4,1,0,-1.0058516991026796,-1.1487493215265967,-1.3722811944099786
3.170905659259431,-0.9723379092716081,1.0591246729591752,0.6623036264708184,3,1,1,-1.0058516991026796,-1.2229629659810055,-1.3649151375813087
0.3778718323400274,-0.9723379092716081,0.4793542148032877,0.06559224041918527,2,1,1,0.005867974104602262,-0.7817677075182011,-0.5739715644146094
-0.43359010288667466,-0.9723379092716081,0.7209252390349075,2.684664621191764,3,1,0,0.005867974104602262,-1.1819512034484458,-1.3492481091899242
0.3272204213033338,-0.04084592357288879,-1.018386135432755,-0.8498938277460912,4,2,1,0.005867974104602262,-0.5587841492805086,-0.41687806884937645
-0.35355948763717926,-0.9723379092716081,1.107438877805499,1.4653429598837928,4,2,0,0.005867974104602262,-0.6104796192871619,-0.5302864785083787
1.1476901314066024,-0.9723379092716081,-1.1633287499717269,-0.5509528200370256,1,1,1,-1.0058516991026796,-1.1290322320588329,-1.0220769691636888
-0.6736126580591874,-0.9723379092716081,1.4456383117297669,0.5198645233325059,0,1,0,-1.0058516991026796,-1.0487164707506864,-1.3101560981552667
-0.6399374381360231,3.6851220192219887,-1.4532139790496708,0.8869233226125222,1,2,1,0.005867974104602262,-0.8149942242027054,-0.6569729635856485
0.5434763089169055,1.3563920549751902,1.300695697190795,2.252045967214638,4,2,0,0.005867974104602262,-0.5375799172366114,-0.6113689289965863
-0.44571595368205275,-0.9723379092716081,-1.5981565935886426,0.014331015245616993,4,2,0,0.005867974104602262,-1.0410575545217873,-1.0639684289234828
3.143397300597916,-0.9723379092716081,0.7692394438812314,0.647922723086924,3,2,1,0.005867974104602262,-0.7587740335084161,-0.7258906646891963
-0.3962424824369101,-0.5065919164222484,-1.018386135432755,0.12977365332666124,4,2,0,0.005867974104602262,-0.8846417458536696,-0.912801287206242
1.5362023908905165,-0.9723379092716081,-0.003787833659951896,-0.5857457972489328,1,1,1,0.005867974104602262,-1.2095985706319008,-1.1824675306392913
0.7031217959600548,-0.04084592357288879,-1.3565855693570228,0.3316332789618958,3,2,0,0.005867974104602262,-0.6542771991965506,-0.6890991882336619
0.2247396594383955,-0.9723379092716081,0.7692394438812314,-1.2767018903357363,1,2,1,-1.0058516991026796,-0.4437698223475185,-0.502273320073992
-0.5759822365124003,0.4249000692764709,0.8658678535738794,0.45425608450234306,2,2,1,1.0175876473118841,-1.1611375737940632,-1.1742699134102108
-0.5265087652672577,0.4249000692764709,-0.003787833659951896,-0.328262304069133,2,1,1,0.005867974104602262,-0.8983993043163132,-0.6039658099611375
-0.5513147914658025,-0.04084592357288879,0.14115478087901998,-0.9806518158577197,1,0,1,-1.0058516991026796,-0.8108194044612612,-0.8949115430723451
-0.6739591109390554,-0.9723379092716081,-0.5352440869695154,-0.32475538077155613,0,2,1,1.0175876473118841,-0.7473600310659727,-0.6539530905618554
-0.42090992748350786,0.4249000692764709,-0.970071930586431,-0.29751918670739524,0,2,1,-1.0058516991026796,-0.9474829019634818,-0.9464535451682918
2.2156657788875314,-0.5065919164222484,-0.2936730627378957,0.569330263355338,1,2,0,0.005867974104602262,-1.1091834828764788,-1.229828719323836
-0.6323847653549018,-0.5065919164222484,-0.2453588578915717,-1.0909324784589858,2,1,1,2.0293073205191656,-1.0569892502400215,-1.1457561483419851
0.38985910198345836,-0.9723379092716081,0.4793542148032877,-0.5115613723630216,4,1,1,0.005867974104602262,-1.1856865563921202,-1.3798647319886914
-0.6582301501930505,-0.5065919164222484,-0.6318724966621634,0.8956993192598203,2,2,0,-1.0058516991026796,-0.6295411780784449,-0.8172539788050209
-0.6059157653329909,-0.9723379092716081,0.6726110341885836,-0.9674064335981899,1,2,1,1.0175876473118841,-0.8094886028797343,-0.8973755671978294
0.732431709596883,-0.9723379092716081,0.14115478087901998,-0.15276932290501063,1,1,0,2.0293073205191656,-0.4228167628773137,-0.5210033818507652
-0.6712567784760853,1.82213804782455,-1.4048997742033467,-0.47961854608069515,0,1,0,0.005867974104602262,-1.0670431839276342,-0.9331233574714222
-0.5977394773681073,-0.04084592357288879,1.2523814923444712,0.4053531402397754,1,1,0,2.0293073205191656,-0.8298699484707969,-0.7737942238745157
-0.38432450336945284,0.4249000692764709,0.3827258051106398,0.8658360357236755,0,2,1,0.005867974104602262,-1.036470794536718,-0.9617509749289882
-0.6652977889423567,-0.9723379092716081,-0.7285009063548112,-1.0210450896330137,1,2,1,1.0175876473118841,-0.9523314576883171,-0.9102528739097557
1.9369790823217559,0.8906460621258305,-1.211642954818051,-0.6608306244255253,1,1,0,0.005867974104602262,-0.4594265568537385,-0.3608104882084915
-0.5513147914658025,0.4249000692764709,-0.4386156772768675,-0.48499542655777667,1,2,1,1.0175876473118841,-1.124232866590698,-0.9775159192143237
-0.11977308430228958,-0.5065919164222484,0.5759826244959356,-0.118045852919954,2,2,0,1.0175876473118841,-0.9257887162031159,-1.1034980159272392
1.5314906317243124,0.4249000692764709,-0.8734435208937832,0.5222511745401801,1,1,0,1.0175876473118841,-0.9972730542733514,-0.9356058171020084
0.4396097355324953,-0.04084592357288879,-1.066700340279079,-0.09588262252975754,3,1,0,2.0293073205191656,-1.0034663534002526,-1.036558962005771
0.7408851598656608,-0.04084592357288879,-0.9217577257401072,1.2366936177282992,2,2,0,-1.0058516991026796,-1.0322753193848941,-0.9713158288909872
-0.6648820454865152,-0.04084592357288879,0.7209252390349075,1.9583180015193637,3,2,1,-1.0058516991026796,-1.1307317727943114,-1.077069237475876
1.3479398959702749,-0.9723379092716081,0.43104000995696373,-0.19596168107587258,4,2,0,-1.0058516991026796,-0.9255489543760288,-0.8517291142436461
-0.6191502653439463,-0.9723379092716081,-0.05210203850627586,-0.12646473845787207,3,2,0,-1.0058516991026796,-1.148000970749817,-1.0988071053837345
-0.27096512107666104,1.3563920549751902,-1.018386135432755,-1.07421599040143,1,2,1,3.0410269937264474,-1.13296269254511,-0.9830033199561804
-0.3658932101604781,-0.9723379092716081,-0.2936730627378957,3.050088936754667,1,1,1,-1.0058516991026796,-1.0756159430275047,-1.020512234331309
-0.29293023366028875,2.7536300335232693,0.6242968293422596,-0.950803781356037,1,1,0,0.005867974104602262,-1.202490336156774,-1.2883234205427192
1.078953880040802,-0.5065919164222484,0.8175536487275554,1.3378191855929649,1,1,1,0.005867974104602262,-0.9814515401827703,-0.8920828904203483
-0.41716823638093403,0.4249000692764709,-0.5835582918158394,1.6861908250827293,1,2,1,-1.0058516991026796,-0.9372675891106367,-0.8306538562349037
-0.6337705768743737,-0.04084592357288879,0.28609739541799184,1.3036478725069205,3,2,0,0.005867974104602262,-0.9471112202271321,-1.1465395399732419
-0.673681948635161,-0.5065919164222484,-0.3419872675842196,-0.3242514533768897,0,2,0,-1.0058516991026796,-0.9862512380420356,-1.065024927747148
-0.4543772756787514,0.4249000692764709,0.8175536487275554,2.948747045377864,0,2,0,-1.0058516991026796,-1.0649900151841916,-1.1168179863225882
-0.5973930244882394,-0.5065919164222484,1.7355235408077105,-0.2910085582494915,2,2,0,1.0175876473118841,-1.0315051142600151,-0.9097195356852947
-0.5547793202644821,0.8906460621258305,1.0591246729591752,1.235237512251522,4,1,1,2.0293073205191656,-0.7520712069535079,-0.6710779339882312
-0.6014811684706811,-0.9723379092716081,-1.3082713645106987,-0.25372360510350894,0,1,1,-1.0058516991026796,-0.8626443065681714,-0.7264052365442093
-0.5587981736709502,0.8906460621258305,-1.3565855693570228,0.845562976349364,1,1,0,0.005867974104602262,-1.149449792247874,-1.231752236680408
2.31197967949082,-0.5065919164222484,1.4939525165760907,-0.3966283357359785,2,1,1,0.005867974104602262,-1.1965459917465324,-1.3175559387506373
-0.5100176081855434,0.4249000692764709,0.7692394438812314,0.370440298524422,4,2,0,-1.0058516991026796,-1.1808283917687878,-1.2241312187610942
0.21878066990466682,0.4249000692764709,-1.066700340279079,-0.7094743351022372,1,2,0,1.0175876473118841,-1.1106657998625467,-0.9513373660544703
0.37516949987705744,3.6851220192219887,1.107438877805499,-0.13660853803355058,0,2,1,0.005867974104602262,-1.1833044017024337,-1.1774386763965954
-0.31870632792246395,2.7536300335232693,1.0591246729591752,-0.12286525706739743,1,2,1,1.0175876473118841,-1.2023822306027485,-1.1487470452914184
-0.6186652313121312,-0.5065919164222484,1.0108104681128514,0.31592464569367273,1,0,1,0.005867974104602262,-1.1854774133135129,-1.220748128898666
-0.6692473517728512,-0.5065919164222484,-0.19704465304524774,-0.5887526940676358,1,2,0,1.0175876473118841,-0.7059425826814141,-0.7153037922701053
0.409814787863852,-0.5065919164222484,-0.2936730627378957,-0.15973919554031987,3,2,1,0.005867974104602262,-0.8618549920355326,-0.7890141883612486
-0.5215891343731328,0.8906460621258305,-1.5981565935886426,0.53507206623573,0,1,1,1.0175876473118841,-1.0407767012997393,-1.0378928056939511
-0.33083217871784204,-0.04084592357288879,-1.3082713645106987,0.7302206981928027,4,1,1,1.0175876473118841,-1.09539149982662,-0.9500803135556313
0.6110346204911548,-0.04084592357288879,0.9141820584202033,-1.1238554984913882,4,1,0,-1.0058516991026796,-0.756225237972622,-0.8031995706982727
0.4128635732066899,-0.5065919164222484,-0.5835582918158394,-0.21094261623441535,1,2,0,-1.0058516991026796,-1.0823902368144607,-1.1168337947739335
-0.24283314723138386,0.4249000692764709,-1.3082713645106987,-0.3495382534308596,0,1,1,1.0175876473118841,-1.1824382552379342,-0.9812639770709991
-0.41037775993552233,0.8906460621258305,0.09284057603269602,0.3409671065675406,3,2,0,2.0293073205191656,-0.5904839109434638,-0.5363783070888095
0.6790086755212457,-0.5065919164222484,-0.3419872675842196,-1.0194113151733175,0,1,0,1.0175876473118841,-0.7665913018325191,-0.7885550520723651
2.6313399441530922,-0.9723379092716081,1.6388951311150628,-0.8659538980643599,3,1,1,0.005867974104602262,-1.0038030923157246,-1.0993510384977825
5.347114778861945,-0.5065919164222484,-0.6801867015084874,-0.6802706609637558,1,2,0,1.0175876473118841,-1.0799675240154356,-1.1094525118700829
-0.6712567784760853,-0.9723379092716081,1.349009902037119,0.2862166895318164,0,2,1,-1.0058516991026796,-0.5511516891391542,-0.5501050720860076
0.3656074003927022,-0.9723379092716081,1.4456383117297669,0.2250914668335139,4,2,0,0.005867974104602262,-0.7438382122129213,-0.8908116464495294
-0.4908241186408593,-0.9723379092716081,-0.14873044819892378,2.3868240263649287,2,1,1,1.0175876473118841,-1.2074138772633114,-1.3105002433872215
-0.545840835963889,0.4249000692764709,1.6388951311150628,-1.0427267342371742,0,1,1,1.0175876473118841,-0.8548301008261315,-0.9591224238166546
-0.6512318020197181,0.4249000692764709,1.107438877805499,-0.6168527636655106,0,1,0,-1.0058516991026796,-1.0798579610686911,-1.0053830337601746
1.5865073490473423,1.82213804782455,-1.3565855693570228,-0.7209834552053371,2,1,1,0.005867974104602262,-0.8944431169304978,-0.774405418644055
0.044445580755116613,0.4249000692764709,-0.9217577257401072,2.0063414665850465,0,2,1,-1.0058516991026796,-0.7005169186518954,-0.5819495289042138
-0.531844139617224,-0.5065919164222484,-0.3419872675842196,-0.41790747675608086,1,1,0,-1.0058516991026796,-0.8280634266912342,-0.9856921158371535
-0.4397569641483241,-0.5065919164222484,0.9624962632665273,-0.1535019858166086,0,1,0,1.0175876473118841,-0.9844945322344146,-1.1647664016522437
-0.6499152810762199,2.7536300335232693,0.18946898572534393,-1.0515243632356859,1,1,1,0.005867974104602262,-1.001512893789258,-1.0431170988059766
-0.5432077940768927,0.4249000692764709,0.2377831905716679,1.692654287922413,1,2,0,-1.0058516991026796,-0.8491348883523515,-0.8096779220554479
-0.5040586186518148,0.8906460621258305,0.8175536487275554,-0.20195490624818996,4,2,1,-1.0058516991026796,-0.9193738839281752,-0.8752626696331578
-0.6135377286900856,-0.9723379092716081,-0.003787833659951896,-0.25368069502979,0,2,1,0.005867974104602262,-0.7194171389711826,-0.5709384751220475
2.3529304098912114,-0.9723379092716081,-1.066700340279079,-0.15906752876657015,0,2,1,-1.0058516991026796,-0.7808163317926081,-0.8557863691793478
-0.4635929222832388,-0.9723379092716081,-0.7285009063548112,0.33585300596339923,2,1,0,0.005867974104602262,-0.568691251294603,-0.648714464113469
0.2500307196687555,-0.9723379092716081,-1.3082713645106987,-0.08898012934904836,2,1,1,-1.0058516991026796,-0.9268856750081693,-0.9752784232168881
-0.6616946789917301,-0.04084592357288879,-0.4386156772768675,-0.8822441224143937,2,2,0,1.0175876473118841,-1.0281317206593954,-1.1223867822563338
-0.6282966213724601,0.4249000692764709,0.6242968293422596,-0.5356399524074006,1,1,1,2.0293073205191656,-0.8274329545770451,-0.9313985547700213
-0.6691780611968776,-0.5065919164222484,0.2377831905716679,1.6925996751013164,1,2,0,-1.0058516991026796,-0.9710314381629013,-0.8857161240936064
-0.6407689250477061,1.82213804782455,-0.10041624335259981,0.8284106496091583,1,1,1,1.0175876473118841,-1.165756506736954,-1.123362326765996
-0.6113897208349044,0.8906460621258305,-0.9217577257401072,-0.9911913810719963,3,1,0,0.005867974104602262,-1.1931950686788673,-1.1725421704551104
-0.33020856353407974,-0.9723379092716081,1.6388951311150628,-0.442581478401899,2,0,0,0.005867974104602262,-1.0968949387203477,-1.2147641404951162
-0.5666280087559658,-0.5065919164222484,0.6726110341885836,-0.9584797197498128,1,1,1,1.0175876473118841,-0.7140309522976361,-0.7370022476902591
0.6868385106062613,0.8906460621258305,0.28609739541799184,-0.5066586304690992,4,0,1,0.005867974104602262,-0.4356197241925298,-0.42456991622183393
-0.6393138229522608,2.2878840406739096,-1.4532139790496708,0.25051976374214385,1,2,0,-1.0058516991026796,-0.6533967223591768,-0.45769025185746853
-0.5742499721130606,-0.9723379092716081,-0.5352440869695154,1.3325809649408764,2,2,1,-1.0058516991026796,-0.8136798772868968,-0.790847629432605
-0.6535876816028201,-0.5065919164222484,-1.4048997742033467,0.2691054997217878,1,1,1,2.0293073205191656,-1.1127144199644103,-0.8963653546029842
0.0502659891368981,-0.04084592357288879,1.349009902037119,1.8146639404260003,2,1,0,2.0293073205191656,-1.1725660885187381,-1.1755743965715588
-0.4577032233254837,2.7536300335232693,1.204067287498147,3.4016263467245063,3,2,0,-1.0058516991026796,-1.00011636813016,-0.8804671520708416
-0.5430692129249455,-0.5065919164222484,-0.10041624335259981,0.2808419368269856,3,1,1,4.0527466669337295,-1.234818777162368,-1.2820718701965939
-0.659338799408628,-0.5065919164222484,0.8175536487275554,0.4225299363608621,4,1,0,1.0175876473118841,-1.0944326337090682,-1.3608550604139198
-0.6294052705880375,-0.9723379092716081,1.6388951311150628,0.06114165012849987,0,1,0,1.0175876473118841,-1.0407216953139145,-1.0115157810619329
